County_Num,County_Full,State_1,MostCom_Crop_Count,Crop,County,Average_Rec,Max_Rec,Notes and URL,Time_Checked,FID_1,OBJECTID,COUNT,AREA,MeanDeltaTimesTen,EBK_minus_avg_rec_mean,STDDeltaTimesTen,EBK_minus_avg_rec_STD,MEANEBKtimesTen,MeanEBK,STDEBKtimesTen,STDEBK,Total_Sum,Sum_Under_Average,Percentage_Under_Average,Hectares_Under,Acres_Under,Total_Sum,Sum_Under_Max,Percentage_Under_Max,Hectares_Under,Acres_Under
50,Monroe County,Alabama,87461,Cotton,Monroe,6.5,6.5,"Only lime if below 6, but lime to 6.5 https://www.aces.edu/wp-content/uploads/2020/06/AlabamaRowCropsPDF_final.pdf","""September 2024""",50,50,319989,287990100,-8.859970186,-0.885997019,0.929672408,0.092967241,56.14002981,5.614002981,0.929672408,0.092967241,319989,319989,100,28799.01,71163.84061,319989,319989,100,28799.01,71163.84061
51,Montgomery County,Alabama,137048,Other Hay/Non Alfalfa,Montgomery,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",51,51,756715,681043500,-5.443378286,-0.544337829,1.2902004,0.12902004,58.55662171,5.855662171,1.2902004,0.12902004,756715,756715,100,68104.35,168289.3651,756715,756715,100,68104.35,168289.3651
52,Morgan County,Alabama,57142,Soybeans,Morgan,6.15,6.5,"Range, 5.8-6.5; averaged at 6.15 https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-legumes/","""September 2024""",52,52,655851,590265900,-5.418457089,-0.541845709,2.209126801,0.22091268,56.08154291,5.608154291,2.209126801,0.22091268,655851,655851,100,59026.59,145857.7514,655851,655851,100,59026.59,145857.7514
53,Perry County,Alabama,60889,Other Hay/Non Alfalfa,Perry,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",53,53,494500,445050000,-1.188349848,-0.118834985,1.614921751,0.161492175,62.81165015,6.281165015,1.614921751,0.161492175,494500,288330,58.30738119,25949.7,64123.04849,494500,494500,100,44505,109974.1528
54,Pickens County,Alabama,22824,Other Hay/Non Alfalfa,Pickens,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",54,54,350206,315185400,-0.58695168,-0.058695168,0.824658616,0.082465862,63.41304832,6.341304832,0.824658616,0.082465862,350206,148244,42.33051404,13341.96,32968.67201,350206,350206,100,31518.54,77883.93965
55,Pike County,Alabama,138176,Other Hay/Non Alfalfa,Pike,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",55,55,462450,416205000,-7.892150503,-0.78921505,1.828002653,0.182800265,56.1078495,5.61078495,1.828002653,0.182800265,462450,462450,100,41620.5,102846.4044,462450,462450,100,41620.5,102846.4044
56,Randolph County,Alabama,39788,Other Hay/Non Alfalfa,Randolph,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",56,56,307742,276967800,-12.12452314,-1.212452314,0.744132922,0.074413292,51.87547686,5.187547686,0.744132922,0.074413292,307742,307742,100,27696.78,68440.17337,307742,307742,100,27696.78,68440.17337
57,Russell County,Alabama,32304,Other Hay/Non Alfalfa,Russell,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",57,57,259727,233754300,-4.007330774,-0.400733077,1.145691569,0.114569157,59.99266923,5.999266923,1.145691569,0.114569157,259727,259727,100,23375.43,57761.89441,259727,259727,100,23375.43,57761.89441
58,St. Clair County,Alabama,29935,Other Hay/Non Alfalfa,St. Clair,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",58,58,323542,291187800,-11.73930742,-1.173930742,0.590193572,0.059019357,52.26069258,5.226069258,0.590193572,0.059019357,323542,323542,100,29118.78,71954.00879,323542,323542,100,29118.78,71954.00879
59,Shelby County,Alabama,33850,Other Hay/Non Alfalfa,Shelby,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",59,59,284940,256446000,-10.89153857,-1.089153857,1.350181767,0.135018177,53.10846143,5.310846143,1.350181767,0.135018177,284940,284940,100,25644.6,63369.13063,284940,284940,100,25644.6,63369.13063
60,Sumter County,Alabama,35545,Other Hay/Non Alfalfa,Sumter,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",60,60,576393,518753700,-0.076026253,-0.007602625,1.246917321,0.124691732,63.92397375,6.392397375,1.246917321,0.124691732,576393,221193,38.3753793,19907.37,49192.13909,576393,576393,100,51875.37,128186.7176
61,Talladega County,Alabama,79337,Other Hay/Non Alfalfa,Talladega,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",61,61,458979,413081100,-12.23452271,-1.223452271,0.689846585,0.068984658,51.76547729,5.176547729,0.689846585,0.068984658,458979,458979,100,41308.11,102074.4726,458979,458979,100,41308.11,102074.4726
62,Tallapoosa County,Alabama,22379,Other Hay/Non Alfalfa,Tallapoosa,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",62,62,168159,151343100,-8.616154949,-0.861615495,1.481280168,0.148128017,55.38384505,5.538384505,1.481280168,0.148128017,168159,168159,100,15134.31,37397.6614,168159,168159,100,15134.31,37397.6614
63,Tuscaloosa County,Alabama,23134,Soybeans,Tuscaloosa,6.15,6.5,"Range, 5.8-6.5; averaged at 6.15 https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-legumes/","""September 2024""",63,63,336025,302422500,1.029761178,0.102976118,2.531840315,0.253184032,62.52976118,6.252976118,2.531840315,0.253184032,336025,115619,34.40785656,10405.71,25713.04666,336025,241759,71.94673015,21758.31,53765.90739
64,Walker County,Alabama,20478,Other Hay/Non Alfalfa,Walker,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",64,64,316624,284961600,-11.69122366,-1.169122366,1.61088752,0.161088752,52.30877634,5.230877634,1.61088752,0.161088752,316624,316624,100,28496.16,70415.48262,316624,316624,100,28496.16,70415.48262
65,Washington County,Alabama,10817,Cotton,Washington,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",65,65,166317,149685300,-8.04712086,-0.804712086,0.675149322,0.067514932,55.95287914,5.595287914,0.675149322,0.067514932,166317,166317,100,14968.53,36988.01046,166317,166317,100,14968.53,36988.01046
66,Wilcox County,Alabama,78174,Other Hay/Non Alfalfa,Wilcox,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",66,66,271054,243948600,-6.076914563,-0.607691456,1.932381705,0.193238171,57.92308544,5.792308544,1.932381705,0.193238171,271054,271054,100,24394.86,60280.95857,271054,271054,100,24394.86,60280.95857
67,Winston County,Alabama,18536,Other Hay/Non Alfalfa,Winston,6.4,8,"Average of 5 crops ranges: tall fescue (5.6-6.5), dallisgrass (5.6-8), bahaigrass (5.6-6.5), bermudagrass (5.6-7), and white clover (6-7.5) https://alfafarmers.org/uploads/files/HayForageFacts.pdf, https://www.aces.edu/blog/topics/farming/alabama-planting-guide-for-forage-grasses/","""September 2024""",67,67,235465,211918500,-11.67548893,-1.167548893,0.657001786,0.065700179,52.32451107,5.232451107,0.657001786,0.065700179,235465,235465,100,21191.85,52366.15549,235465,235465,100,21191.85,52366.15549
96,Apache County,Arizona,469,Alfalfa,Apache,6.5,7,Statewide recommendation for highest nutrient availability for growing alfalfa https://acis.cals.arizona.edu/docs/default-source/agricultural-ipm-documents/presentations/2013/parker9-24-2013.pdf?sfvrsn=be6f3435_4,"""September 2024""",96,68,23568,21211200,14.78895112,1.478895112,0.615008144,0.061500814,79.78895112,7.978895112,0.615008144,0.061500814,23568,0,0,0,0,23568,0,0,0,0
97,Cochise County,Arizona,95357,Pecans,Cochise,6.5,6.5,"No ASU recommendation available; took one from Mississippi: https://extension.msstate.edu/publications/fertilizing-pecan-trees#:~:text=Pecans%20can%20grow%20on%20a,to%207.0%20will%20be%20sufficient. ","""September 2024""",97,69,518248,466423200,16,1.6,0,0,81,8.1,0,0,518248,0,0,0,0,518248,0,0,0,0
98,Coconino County,Arizona,503,Other Hay/Non Alfalfa,Coconino,7,8,"None for AZ, took New Mexico: Red for Red Clover: https://pubs.nmsu.edu/_circulars/CR696/index.html","""September 2024""",98,70,2773,2495700,7.872340426,0.787234043,1.718444154,0.171844415,77.87234043,7.787234043,1.718444154,0.171844415,2773,0,0,0,0,2773,2578,92.9679048,232.02,573.3333992
99,Gila County,Arizona,1381,Alfalfa,Gila,6.5,7,Statewide recommendation for highest nutrient availability for growing alfalfa https://acis.cals.arizona.edu/docs/default-source/agricultural-ipm-documents/presentations/2013/parker9-24-2013.pdf?sfvrsn=be6f3435_4,"""September 2024""",99,71,3077,2769300,15.7520312,1.57520312,0.480966894,0.048096689,80.7520312,8.07520312,0.480966894,0.048096689,3077,0,0,0,0,3077,0,0,0,0
100,Graham County,Arizona,97093,Cotton,Graham,6.15,6.5,No soil pH recommendation available in AZ--took tennessee: https://utia.tennessee.edu/publications/wp-content/uploads/sites/269/2023/10/W1033.pdf ,"""September 2024""",100,72,211363,190226700,19.5,1.95,0,0,81,8.1,0,0,211363,0,0,0,0,211363,0,0,0,0
101,Greenlee County,Arizona,6402,Alfalfa,Greenlee,6.5,7,Statewide recommendation for highest nutrient availability for growing alfalfa https://acis.cals.arizona.edu/docs/default-source/agricultural-ipm-documents/presentations/2013/parker9-24-2013.pdf?sfvrsn=be6f3435_4,"""September 2024""",101,73,14259,12833100,15.98436075,1.598436075,0.124075217,0.012407522,80.98436075,8.098436075,0.124075217,0.012407522,14259,0,0,0,0,14259,0,0,0,0
102,La Paz County,Arizona,368191,Alfalfa,La Paz,6.5,7,Statewide recommendation for highest nutrient availability for growing alfalfa https://acis.cals.arizona.edu/docs/default-source/agricultural-ipm-documents/presentations/2013/parker9-24-2013.pdf?sfvrsn=be6f3435_4,"""September 2024""",102,74,509474,458526600,14.89196505,1.489196505,0.310424552,0.031042455,79.89196505,7.989196505,0.310424552,0.031042455,509474,0,0,0,0,509474,0,0,0,0
103,Maricopa County,Arizona,647415,Alfalfa,Maricopa,6.5,7,Statewide recommendation for highest nutrient availability for growing alfalfa https://acis.cals.arizona.edu/docs/default-source/agricultural-ipm-documents/presentations/2013/parker9-24-2013.pdf?sfvrsn=be6f3435_4,"""September 2024""",103,75,1091225,982102500,15.6377145,1.56377145,0.533379699,0.05333797,80.6377145,8.06377145,0.533379699,0.05333797,1091225,0,0,0,0,1091225,0,0,0,0
104,Mohave County,Arizona,60157,Alfalfa,Mohave,6.5,7,Statewide recommendation for highest nutrient availability for growing alfalfa https://acis.cals.arizona.edu/docs/default-source/agricultural-ipm-documents/presentations/2013/parker9-24-2013.pdf?sfvrsn=be6f3435_4,"""September 2024""",104,76,89124,80211600,14.42983932,1.442983932,1.160314469,0.116031447,79.42983932,7.942983932,1.160314469,0.116031447,89124,0,0,0,0,89124,0,0,0,0
105,Navajo County,Arizona,366,Alfalfa,Navajo,6.5,7,Statewide recommendation for highest nutrient availability for growing alfalfa https://acis.cals.arizona.edu/docs/default-source/agricultural-ipm-documents/presentations/2013/parker9-24-2013.pdf?sfvrsn=be6f3435_4,"""September 2024""",105,77,28810,25929000,14.90482471,1.490482471,0.441866186,0.044186619,79.90482471,7.990482471,0.441866186,0.044186619,28810,0,0,0,0,28810,0,0,0,0
106,Pima County,Arizona,37370,Cotton,Pima,6.15,6.5,No soil pH recommendation available in AZ--took tennessee: https://utia.tennessee.edu/publications/wp-content/uploads/sites/269/2023/10/W1033.pdf ,"""September 2024""",106,78,150733,135659700,19.5,1.95,0,0,81,8.1,0,0,150733,0,0,0,0,150733,0,0,0,0
107,Pinal County,Arizona,363740,Alfalfa,Pinal,6.5,7,Statewide recommendation for highest nutrient availability for growing alfalfa https://acis.cals.arizona.edu/docs/default-source/agricultural-ipm-documents/presentations/2013/parker9-24-2013.pdf?sfvrsn=be6f3435_4,"""September 2024""",107,79,1440647,1296582300,16.10952371,1.610952371,0.312295156,0.031229516,81.10952371,8.110952371,0.312295156,0.031229516,1440647,0,0,0,0,1440647,0,0,0,0
108,Santa Cruz County,Arizona,2922,Alfalfa,Santa Cruz,6.5,7,Statewide recommendation for highest nutrient availability for growing alfalfa https://acis.cals.arizona.edu/docs/default-source/agricultural-ipm-documents/presentations/2013/parker9-24-2013.pdf?sfvrsn=be6f3435_4,"""September 2024""",108,80,10089,9080100,16,1.6,0,0,81,8.1,0,0,10089,0,0,0,0,10089,0,0,0,0
109,Yavapai County,Arizona,1327,Misc Vegs & Fruits,Yavapai,6.75,7.5,County-specific soil pH rec - highly alkaline soils in AZ https://extension.arizona.edu/sites/extension.arizona.edu/files/pubs/AZ1020-2014.pdf,"""September 2024""",109,81,37724,33951600,11.44112501,1.144112501,0.235615696,0.02356157,78.94112501,7.894112501,0.235615696,0.02356157,37724,0,0,0,0,37724,0,0,0,0
110,Yuma County,Arizona,219236,Alfalfa,Yuma,6.5,7,Statewide recommendation for highest nutrient availability for growing alfalfa https://acis.cals.arizona.edu/docs/default-source/agricultural-ipm-documents/presentations/2013/parker9-24-2013.pdf?sfvrsn=be6f3435_4,"""September 2024""",110,82,805980,725382000,15.02856647,1.502856647,0.166584581,0.016658458,80.02856647,8.002856647,0.166584581,0.016658458,805980,0,0,0,0,805980,0,0,0,0
111,Arkansas County,Arkansas,938268,Soybeans,Arkansas,6.75,7,range of 6.5-7 https://uaex.uada.edu/publications/pdf/mp197/chapter16.pdf,"""September 2024""",111,83,1651418,1486276200,-9.393484266,-0.939348427,3.304444026,0.330444403,58.10651573,5.810651573,3.304444026,0.330444403,1651418,1651418,100,148627.62,367266.5227,1651418,1651418,100,148627.62,367266.5227
112,Ashley County,Arkansas,278139,Soybeans,Ashley,6.75,7,range of 6.5-7 https://uaex.uada.edu/publications/pdf/mp197/chapter16.pdf,"""September 2024""",112,84,673154,605838600,-11.7562326,-1.17562326,0.977049386,0.097704939,55.7437674,5.57437674,0.977049386,0.097704939,673154,673154,100,60583.86,149705.846,673154,673154,100,60583.86,149705.846
113,Baxter County,Arkansas,532,Other Hay/Non Alfalfa,Baxter,6.4,7,range of 5.8-7 https://www.uaex.uada.edu/publications/PDF/FSA-6134.pdf,"""September 2024""",113,85,278189,250370100,-2.335304415,-0.233530442,3.2933722,0.32933722,61.66469558,6.166469558,3.2933722,0.32933722,278189,163449,58.7546596,14710.41,36350.18261,278189,278189,100,25037.01,61867.74437
114,Benton County,Arkansas,5906,Other Hay/Non Alfalfa,Benton,6.4,7,range of 5.8-7 https://www.uaex.uada.edu/publications/PDF/FSA-6134.pdf,"""September 2024""",114,86,921303,829172700,-7.525367876,-0.752536788,4.536974396,0.45369744,56.47463212,5.647463212,4.536974396,0.45369744,921303,884999,96.059494,79649.91,196819.0399,921303,921303,100,82917.27,204892.8552
115,Boone County,Arkansas,6599,Other Hay/Non Alfalfa,Boone,6.4,7,range of 5.8-7 https://www.uaex.uada.edu/publications/PDF/FSA-6134.pdf,"""September 2024""",115,87,753274,677946600,-5.621715339,-0.562171534,0.888276031,0.088827603,58.37828466,5.837828466,0.888276031,0.088827603,753274,753274,100,67794.66,167524.1051,753274,753274,100,67794.66,167524.1051
116,Bradley County,Arkansas,707,Tomatoes,Bradley,6.5,7.2,average of 5.8-7.2 https://www.uaex.uada.edu/publications/PDF/FSA-6017.pdf,"""September 2024""",116,88,73227,65904300,-11.557431,-1.1557431,1.063494384,0.106349438,53.442569,5.3442569,1.063494384,0.106349438,73227,73227,100,6590.43,16285.29279,73227,73227,100,6590.43,16285.29279
117,Calhoun County,Arkansas,2300,Other Hay/Non Alfalfa,Calhoun,6.4,7,range of 5.8-7 https://www.uaex.uada.edu/publications/PDF/FSA-6134.pdf,"""September 2024""",117,89,46598,41938200,-10.38810679,-1.038810679,0.527009627,0.052700963,53.61189321,5.361189321,0.527009627,0.052700963,46598,46598,100,4193.82,10363.14575,46598,46598,100,4193.82,10363.14575
118,Carroll County,Arkansas,2905,Other Hay/Non Alfalfa,Carroll,6.4,7,range of 5.8-7 https://www.uaex.uada.edu/publications/PDF/FSA-6134.pdf,"""September 2024""",118,90,736924,663231600,-6.41502923,-0.641502923,0.948450677,0.094845068,57.58497077,5.758497077,0.948450677,0.094845068,736924,736924,100,66323.16,163887.9526,736924,736924,100,66323.16,163887.9526
119,Chicot County,Arkansas,944462,Soybeans,Chicot,6.75,7,range of 6.5-7 https://uaex.uada.edu/publications/pdf/mp197/chapter16.pdf,"""September 2024""",119,91,1383830,1245447000,-12.48070066,-1.248070066,2.089870294,0.208987029,55.01929934,5.501929934,2.089870294,0.208987029,1383830,1383830,100,124544.7,307756.384,1383830,1383830,100,124544.7,307756.384
